date,Kejadian,hujan_0,hujan_300,hujan_600,hujan_900,hujan_1200,hujan_1500,hujan_2100,min_hujan,max_hujan,avg_hujan
2020-07-07,Tidak Banjir,0.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.9,0.15714285714285717
2020-07-08,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,3.1,1.1,0.0,3.1,0.6
2020-07-09,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.014285714285714287
2020-07-10,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-11,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.014285714285714287
2020-07-12,Tidak Banjir,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.014285714285714287
2020-07-13,Tidak Banjir,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.8,0.14285714285714285
2020-07-14,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.04285714285714286
2020-07-15,Tidak Banjir,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.05714285714285715
2020-07-16,Tidak Banjir,0.0,0.0,2.0,0.0,0.3,0.1,0.0,0.0,2.0,0.34285714285714286
2020-07-17,Tidak Banjir,0.0,0.1,0.0,0.0,1.4,1.7,2.6,0.0,2.6,0.8285714285714286
2020-07-18,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.014285714285714287
2020-07-19,Tidak Banjir,0.0,0.0,0.0,0.2,0.2,0.1,1.3,0.0,1.3,0.2571428571428572
2020-07-20,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.2,1.8,0.0,1.8,0.3
2020-07-21,Tidak Banjir,0.0,0.1,0.0,0.2,1.2,1.3,0.3,0.0,1.3,0.4428571428571428
2020-07-22,Tidak Banjir,0.0,0.0,0.0,0.1,1.4,2.9,2.3,0.0,2.9,0.9571428571428572
2020-07-23,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.4,0.07142857142857142
2020-07-24,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.3,0.4,0.0,0.4,0.1285714285714286
2020-07-25,Tidak Banjir,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.4,0.1142857142857143
2020-07-26,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-28,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.028571428571428574
2020-07-31,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.014285714285714287
2020-08-01,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-02,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-04,Tidak Banjir,0.0,0.0,0.2,0.0,0.4,1.7,2.2,0.0,2.2,0.6428571428571429
2020-08-05,Tidak Banjir,0.0,0.0,0.1,0.0,1.6,1.2,0.0,0.0,1.6,0.4142857142857143
2020-08-06,Tidak Banjir,0.0,0.0,0.0,0.1,0.2,0.3,0.0,0.0,0.3,0.08571428571428573
2020-08-07,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.5,0.09999999999999999
2020-08-08,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.014285714285714287
2020-08-09,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.028571428571428574
2020-08-10,Tidak Banjir,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.2,0.042857142857142864
2020-08-11,Tidak Banjir,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.028571428571428574
2020-08-12,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.2,0.17142857142857143
2020-08-13,Tidak Banjir,1.0,0.1,0.0,0.1,0.2,1.1,0.7,0.0,1.1,0.4571428571428572
2020-08-14,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.028571428571428574
2020-08-15,Tidak Banjir,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.3,0.05714285714285715
2020-08-16,Tidak Banjir,0.0,0.0,0.0,0.0,5.1,0.0,1.3,0.0,5.1,0.9142857142857143
2020-08-17,Tidak Banjir,1.2,1.1,0.0,0.2,0.0,0.0,0.0,0.0,1.2,0.35714285714285715
2020-08-18,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,1.8,2.0,0.0,2.0,0.5571428571428572
2020-08-19,Tidak Banjir,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.014285714285714287
2020-08-20,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.028571428571428574
2020-08-21,Tidak Banjir,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.014285714285714287
2020-08-22,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-23,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.05714285714285715
2020-08-24,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,1.5,0.35714285714285715
2020-08-25,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-26,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-27,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,Tidak Banjir,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.3,0.07142857142857142
2020-08-29,Tidak Banjir,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.04285714285714286
2020-08-30,Tidak Banjir,0.0,0.0,0.0,0.2,0.3,0.2,0.0,0.0,0.3,0.09999999999999999
2020-08-31,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-01,Tidak Banjir,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.014285714285714287
2020-09-02,Tidak Banjir,0.0,0.0,0.0,0.1,0.2,0.4,1.7,0.0,1.7,0.34285714285714286
2020-09-03,Tidak Banjir,0.0,0.0,0.1,0.0,3.1,3.5,0.3,0.0,3.5,1.0
2020-09-04,Tidak Banjir,0.5,0.2,0.0,0.0,5.3,0.1,1.0,0.0,5.3,1.0142857142857142
2020-09-05,Tidak Banjir,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.5,0.09999999999999999
2020-09-06,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-07,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-08,Tidak Banjir,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.05714285714285715
2020-09-09,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.014285714285714287
2020-09-10,Tidak Banjir,0.0,0.0,0.1,0.1,0.4,0.2,1.0,0.0,1.0,0.2571428571428572
2020-09-11,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.1142857142857143
2020-09-12,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.028571428571428574
2020-09-13,Tidak Banjir,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.04285714285714286
2020-09-14,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.5,0.2,0.0,0.5,0.12857142857142856
2020-09-15,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.2,0.042857142857142864
2020-09-16,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-17,Tidak Banjir,0.0,0.0,0.0,0.1,0.2,0.0,0.2,0.0,0.2,0.07142857142857142
2020-09-18,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.014285714285714287
2020-09-19,Tidak Banjir,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.3,0.07142857142857142
2020-09-20,Tidak Banjir,0.0,0.4,1.1,0.1,0.8,0.5,0.0,0.0,1.1,0.4142857142857143
2020-09-21,Tidak Banjir,0.0,0.1,0.0,0.1,0.6,1.5,2.0,0.0,2.0,0.6142857142857142
2020-09-22,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.2,0.042857142857142864
2020-09-23,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.014285714285714287
2020-09-24,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.2,0.042857142857142864
2020-09-25,Tidak Banjir,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.2,0.042857142857142864
2020-09-26,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.1,1.2,0.0,1.2,0.21428571428571427
2020-09-27,Tidak Banjir,1.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,1.0,0.2
2020-09-28,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-29,Tidak Banjir,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.04285714285714286
2020-09-30,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.014285714285714287
2020-10-01,Tidak Banjir,0.0,0.0,0.2,0.1,0.0,0.1,1.1,0.0,1.1,0.21428571428571427
2020-10-02,Tidak Banjir,0.0,0.0,0.0,0.0,1.3,2.1,2.4,0.0,2.4,0.8285714285714286
2020-10-03,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.7,0.6,0.0,0.7,0.1857142857142857
2020-10-04,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.04285714285714286
2020-10-05,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.014285714285714287
2020-10-06,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.3,0.07142857142857142
2020-10-07,Tidak Banjir,0.0,0.0,0.0,0.2,0.3,2.5,0.0,0.0,2.5,0.42857142857142855
2020-10-08,Tidak Banjir,0.0,0.3,0.4,0.1,1.8,1.6,1.7,0.0,1.8,0.8428571428571429
2020-10-09,Tidak Banjir,0.1,0.0,0.0,0.0,0.1,1.2,3.0,0.0,3.0,0.6285714285714287
2020-10-10,Tidak Banjir,1.2,0.2,1.5,0.2,1.2,0.2,1.5,0.2,1.5,0.8571428571428571
2020-10-11,Tidak Banjir,0.1,0.0,1.7,2.2,4.1,1.3,0.5,0.0,4.1,1.4142857142857144
2020-10-12,Tidak Banjir,0.0,0.0,0.0,0.0,0.3,0.0,1.4,0.0,1.4,0.24285714285714285
2020-10-13,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.014285714285714287
2020-10-14,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,1.0,0.15714285714285717
2020-10-15,Tidak Banjir,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.3,0.05714285714285715
2020-10-16,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-17,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.05714285714285715
2020-10-18,Tidak Banjir,0.0,0.0,0.0,0.1,0.0,1.7,0.7,0.0,1.7,0.35714285714285715
2020-10-19,Banjir,0.0,0.0,1.1,0.2,0.1,1.5,1.1,0.0,1.5,0.5714285714285714
2020-10-20,Tidak Banjir,0.2,0.0,0.9,0.7,0.3,0.3,0.5,0.0,0.9,0.41428571428571426
2020-10-21,Tidak Banjir,0.5,0.0,0.0,0.3,0.2,0.1,0.0,0.0,0.5,0.15714285714285717
2020-10-22,Tidak Banjir,0.1,0.0,0.0,0.1,3.8,1.3,1.6,0.0,3.8,0.9857142857142858
2020-10-23,Tidak Banjir,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.05714285714285715
2020-10-24,Tidak Banjir,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14285714285714285
2020-10-25,Tidak Banjir,0.0,0.0,0.0,0.0,0.6,1.3,0.0,0.0,1.3,0.2714285714285714
2020-10-26,Banjir,0.0,0.1,0.0,0.1,1.8,0.3,0.3,0.0,1.8,0.3714285714285714
2020-10-27,Tidak Banjir,0.4,1.2,2.6,2.5,4.1,1.3,1.4,0.4,4.1,1.9285714285714288
2020-10-28,Tidak Banjir,0.2,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.21428571428571427
2020-10-29,Tidak Banjir,0.0,0.0,0.0,0.2,1.1,1.2,1.1,0.0,1.2,0.5142857142857143
2020-10-30,Tidak Banjir,0.3,0.0,0.0,0.3,0.1,1.2,1.8,0.0,1.8,0.5285714285714286
2020-10-31,Tidak Banjir,0.3,0.4,0.8,0.2,1.3,2.1,3.4,0.2,3.4,1.2142857142857142
2020-11-01,Tidak Banjir,0.9,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.9,0.17142857142857143
2020-11-02,Tidak Banjir,0.0,0.2,0.0,0.1,0.0,3.8,4.6,0.0,4.6,1.2428571428571427
2020-11-03,Tidak Banjir,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.08571428571428573
2020-11-04,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-05,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.042857142857142864
2020-11-06,Tidak Banjir,0.0,0.0,0.0,0.0,7.2,1.8,0.0,0.0,7.2,1.2857142857142858
2020-11-07,Tidak Banjir,0.0,0.0,0.0,0.1,0.2,0.0,0.4,0.0,0.4,0.1
2020-11-08,Tidak Banjir,0.1,0.0,0.0,0.0,0.0,1.1,1.7,0.0,1.7,0.4142857142857143
2020-11-09,Banjir,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.014285714285714287
2020-11-10,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.014285714285714287
2020-11-11,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-12,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.014285714285714287
2020-11-13,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.042857142857142864
2020-11-14,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.028571428571428574
2020-11-15,Tidak Banjir,0.3,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.5,0.17142857142857143
2020-11-16,Tidak Banjir,0.0,0.0,0.0,0.1,0.5,0.1,0.0,0.0,0.5,0.09999999999999999
2020-11-17,Tidak Banjir,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.4,0.07142857142857142
2020-11-18,Tidak Banjir,0.0,0.0,0.0,0.1,0.7,2.3,1.5,0.0,2.3,0.6571428571428571
2020-11-19,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.014285714285714287
2020-11-20,Tidak Banjir,1.5,0.0,0.0,0.2,0.0,1.2,0.0,0.0,1.5,0.41428571428571426
2020-11-21,Tidak Banjir,0.0,0.0,0.4,0.0,0.2,0.1,0.0,0.0,0.4,0.1
2020-11-22,Tidak Banjir,1.1,0.0,0.2,0.0,0.2,9.6,0.8,0.0,9.6,1.7
2020-11-23,Tidak Banjir,0.4,0.0,0.4,0.4,0.5,7.3,2.1,0.0,7.3,1.5857142857142856
2020-11-24,Tidak Banjir,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.042857142857142864
2020-11-25,Tidak Banjir,0.3,2.4,1.7,0.1,0.0,0.4,0.0,0.0,2.4,0.7
2020-11-26,Tidak Banjir,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.2,0.042857142857142864
2020-11-27,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.028571428571428574
2020-11-28,Tidak Banjir,0.0,0.2,0.4,0.0,0.0,0.1,0.0,0.0,0.4,0.1
2020-11-29,Banjir,0.0,0.0,0.1,0.2,0.4,1.8,0.4,0.0,1.8,0.41428571428571426
2020-11-30,Tidak Banjir,0.2,0.1,0.0,0.0,0.0,9.2,0.1,0.0,9.2,1.3714285714285714
2020-12-01,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,1.5,1.1,0.0,1.5,0.38571428571428573
2020-12-02,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.3,1.3,0.0,1.3,0.2571428571428572
2020-12-03,Tidak Banjir,1.0,1.6,0.2,0.0,0.0,0.0,0.0,0.0,1.6,0.4
2020-12-04,Banjir,1.7,0.0,0.0,0.3,0.2,6.0,0.1,0.0,6.0,1.1857142857142855
2020-12-05,Tidak Banjir,0.0,0.3,0.7,0.4,0.3,0.1,0.0,0.0,0.7,0.2571428571428572
2020-12-06,Tidak Banjir,0.6,0.0,0.0,0.2,0.1,1.6,0.0,0.0,1.6,0.35714285714285715
2020-12-07,Tidak Banjir,0.0,0.4,0.2,0.0,1.2,0.2,1.2,0.0,1.2,0.4571428571428572
2020-12-08,Tidak Banjir,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.2,0.042857142857142864
2020-12-09,Tidak Banjir,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.3,0.05714285714285715
2020-12-10,Tidak Banjir,0.0,0.0,0.0,0.2,0.4,10.9,0.0,0.0,10.9,1.6428571428571428
2020-12-11,Tidak Banjir,0.0,0.2,0.1,0.0,0.1,4.2,3.2,0.0,4.2,1.1142857142857143
2020-12-12,Tidak Banjir,0.0,0.4,0.2,1.3,1.0,0.4,0.3,0.0,1.3,0.5142857142857143
2020-12-13,Banjir,0.0,0.0,0.1,0.3,0.3,2.6,2.4,0.0,2.6,0.8142857142857142
2020-12-14,Banjir,1.1,2.9,0.2,0.2,1.0,7.6,0.7,0.2,7.6,1.957142857142857
2020-12-15,Tidak Banjir,0.4,0.2,0.0,0.0,7.9,0.5,1.9,0.0,7.9,1.5571428571428572
2020-12-16,Tidak Banjir,0.8,0.3,0.1,0.2,1.6,1.5,0.6,0.1,1.6,0.7285714285714285
2020-12-17,Banjir,0.0,0.0,0.0,0.0,0.0,2.7,1.5,0.0,2.7,0.6
2020-12-18,Tidak Banjir,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857
2020-12-19,Tidak Banjir,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.42857142857142855
2020-12-20,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,2.6,1.0,0.0,2.6,0.5285714285714286
2020-12-21,Tidak Banjir,0.0,1.4,0.6,0.2,0.2,0.3,0.0,0.0,1.4,0.38571428571428573
2020-12-22,Tidak Banjir,0.0,0.9,0.1,0.1,0.2,3.1,0.0,0.0,3.1,0.6285714285714287
2020-12-23,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.028571428571428574
2020-12-24,Tidak Banjir,0.0,0.9,0.1,0.2,0.7,2.0,0.0,0.0,2.0,0.5571428571428572
2020-12-25,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-26,Tidak Banjir,0.0,0.0,0.0,0.0,0.1,0.8,1.2,0.0,1.2,0.3
2020-12-27,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,4.8,0.1,0.0,4.8,0.7
2020-12-28,Banjir,0.0,0.4,0.3,0.4,0.2,0.0,0.0,0.0,0.4,0.18571428571428572
2020-12-29,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,0.7,1.6,0.0,1.6,0.35714285714285715
2020-12-30,Tidak Banjir,0.0,0.0,0.4,1.1,1.0,0.8,0.0,0.0,1.1,0.4714285714285714
2020-12-31,Tidak Banjir,0.2,0.3,0.2,0.3,0.2,0.1,1.7,0.1,1.7,0.42857142857142855
2021-01-01,Banjir,0.0,1.3,0.0,0.0,0.0,2.6,0.5,0.0,2.6,0.6285714285714287
2021-01-02,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.4,0.19999999999999998
2021-01-03,Tidak Banjir,0.0,0.0,0.0,0.0,0.2,4.1,0.2,0.0,4.1,0.6428571428571429
2021-01-04,Tidak Banjir,0.4,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.4,0.1285714285714286
2021-01-05,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,1.9,0.2714285714285714
2021-01-06,Tidak Banjir,3.5,2.4,1.7,0.0,0.0,3.8,0.3,0.0,3.8,1.6714285714285715
2021-01-07,Tidak Banjir,1.9,11.4,8.4,0.0,0.1,1.5,3.9,0.0,11.4,3.885714285714286
2021-01-08,Tidak Banjir,0.0,0.0,0.0,0.2,0.0,0.3,1.4,0.0,1.4,0.2714285714285714
2021-01-09,Tidak Banjir,0.0,0.3,0.0,0.0,0.2,0.2,1.2,0.0,1.2,0.2714285714285714
2021-01-10,Tidak Banjir,0.6,0.3,0.0,0.0,0.2,0.0,1.4,0.0,1.4,0.35714285714285715
2021-01-11,Tidak Banjir,0.0,0.0,0.0,0.0,0.0,1.4,5.1,0.0,5.1,0.9285714285714286
